"Hylak_id","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat","bas_val","ext_xmin","ext_xmax","ext_ymin","ext_ymax","HRT_sec","T_AIR","HRT","Wind","basin_id"
1350857,NA,"Hungary","Europe","SWBD",1,0,0.55,3.73,1.42,0.55,0,3,1,0.247,26,92,0.14,104.1,19.177083,47.245117,1,19.1726188151051,19.1875170898446,47.2437500000001,47.2524896918404,336960000,9.56463623046875,336960000,3.78622055053711,"danube"
1350864,NA,"Romania","Europe","SWBD",1,0,0.14,1.85,1.41,0.54,0,3,3.9,0.226,27.5,232,3.53,37.1,26.799114,47.243983,1,26.7980708821614,26.8013835991752,47.2422276475695,47.2491932508681,356400000,7.73811292648315,356400000,3.95316505432129,"danube"
1350868,NA,"Romania","Europe","SWBD",1,0,0.75,8.48,2.76,3.69,0,3,4.9,0.605,70.7,71,3.3,90.5,27.154471,47.243196,1,27.1109787326388,27.1549947102863,47.2404166666667,47.2480664062501,916272000,7.73811292648315,916272000,3.95316505432129,"danube"
1350884,NA,"Hungary","Europe","SWBD",1,0,0.55,4.84,1.84,1.22,0,3,2.2,0.067,211.5,90,0.71,28.5,19.110356,47.239841,1,19.1065546332474,19.117883300782,47.235138888889,47.2474896918404,2741040000,9.56463623046875,2741040000,3.78622055053711,"danube"
1350887,NA,"Hungary","Europe","SWBD",1,0,0.11,2.95,2.51,0.28,0,3,2.5,0.806,4,98,1.52,302.7,18.849281,47.238916,1,18.8464016384556,18.8511735026049,47.2379166666668,47.2480164930557,51840000,9.56463623046875,51840000,3.78622055053711,"danube"
1350894,NA,"Hungary","Europe","SWBD",1,0,0.9,4.78,1.42,1.71,0,3,1.9,0.255,77.8,90,0.44,107.4,19.18403,47.236748,1,19.166283094619,19.1861211480044,47.2341693793404,47.2452750651042,1008288000,9.56463623046875,1008288000,3.78622055053711,"danube"
1350895,NA,"Austria","Europe","SWBD",2,3294,0.94,6.5,1.89,53.5,53.5,2,56.9,0.864,716.7,1379,13.76,42.7,12.08628,47.236282,1,12.0850078667537,12.112214355469,47.2251388888893,47.2397143554693,9288432000,5.57431936264038,9288432000,3.63913702964783,"danube"
1350923,NA,"Austria","Europe","SWBD",1,0,0.32,2.39,1.19,1.55,0,3,4.8,4.23,4.2,382,4.12,468.7,15.801073,47.227413,1,15.7971268717454,15.8025767686638,47.225138888889,47.2331453450522,54432000,6.98797655105591,54432000,4.16627597808838,"danube"
1350952,NA,"Hungary","Europe","SWBD",1,0,0.23,2.09,1.23,0.52,0,3,2.3,1.523,4,106,0.95,487.2,18.379647,47.220599,1,18.3735161675355,18.3827650282126,47.2198611111113,47.2253545464411,51840000,8.80764102935791,51840000,4.32688760757446,"danube"
1350965,NA,"Moldova","Europe","SWBD",1,0,0.29,3.11,1.61,1.15,0,3,3.9,0.203,65.5,80,2.73,37.6,27.993343,47.216029,1,27.9893356662325,28.0011368815104,47.215138888889,47.2236008029514,848880000,7.73811292648315,848880000,3.95316505432129,"danube"
1350981,NA,"Austria","Europe","SWBD",1,0,0.15,1.69,1.24,1.09,0,3,7.3,0.536,23.6,1897,12.53,22.9,10.999074,47.212681,1,10.9975927734377,11.0049102783205,47.2081944444449,47.2130400933164,305856000,5.30389070510864,305856000,3.56285953521729,"danube"
1350985,NA,"Moldova","Europe","SWBD",1,0,0.15,2.09,1.51,0.59,0,3,3.9,0.188,36.6,86,3.33,31.9,27.932991,47.211478,1,27.9319623480902,27.940259874132,47.2106944444444,47.2164656575522,474336000,7.73811292648315,474336000,3.95316505432129,"danube"
1350989,NA,"Romania","Europe","SWBD",1,0,0.53,6.28,2.45,2.88,0,3,5.5,0.3,111.1,58,4.63,41.8,27.591328,47.210999,1,27.5835961914061,27.5950773111978,47.2093055555557,47.2330281575521,1439856000,7.73811292648315,1439856000,3.95316505432129,"danube"
1351006,NA,"Hungary","Europe","SWBD",1,0,0.57,3.8,1.42,1.62,0,3,2.8,1.539,12.2,106,1.14,492.6,18.390517,47.208152,1,18.3791769748271,18.393234863282,47.2079166666669,47.2197119140625,158112000,8.80764102935791,158112000,4.32688760757446,"danube"
1351027,NA,"Moldova","Europe","SWBD",1,0,0.91,6.14,1.81,5.15,0,3,5.7,1.284,46.5,39,4.16,212.4,27.803326,47.199128,1,27.8007934570311,27.8151293945311,47.1976388888889,47.2199845377604,602640000,7.73811292648315,602640000,3.95316505432129,"danube"
1351037,"Wasserfallboden Reservoir","Austria","Europe","SWBD",2,3297,0.82,4.91,1.52,86,86,2,104.2,1.034,962.6,1612,24.75,42.3,12.719508,47.19619,1,12.7145350477434,12.724434136285,47.177916666667,47.1969341362852,12475296000,5.57431936264038,12475296000,3.63913702964783,"danube"
1351042,NA,"Moldova","Europe","SWBD",1,0,0.22,2.13,1.29,0.84,0,3,3.9,0.256,38.1,68,3.03,47.1,27.992708,47.195205,1,27.9900179036458,27.9961933051216,47.1940277777777,47.2007638888889,493776000,7.73811292648315,493776000,3.95316505432129,"danube"
1351045,NA,"Romania","Europe","SWBD",1,0,0.22,3.52,2.13,1.17,0,3,5.4,0.325,41.6,53,5.81,45.3,27.596933,47.19452,1,27.5913216145833,27.5980327690971,47.1934722222222,47.2075740559895,539136000,7.73811292648315,539136000,3.95316505432129,"danube"
1351056,NA,"Hungary","Europe","SWBD",1,0,0.55,3.78,1.43,1.01,0,3,1.8,0.178,65.4,91,0.46,76.9,19.125687,47.19262,1,19.1098377821189,19.1266612413203,47.1893055555557,47.1967024739585,847584000,9.56463623046875,847584000,3.78622055053711,"danube"
1351063,NA,"Hungary","Europe","SWBD",1,0,0.82,6.94,2.16,1.27,0,3,1.5,0.535,27.4,100,0.29,206.9,18.570923,47.191283,1,18.5630634223098,18.5749921332474,47.1895833333334,47.2049921332466,355104000,8.80764102935791,355104000,4.32688760757446,"danube"
1351087,NA,"Romania","Europe","SWBD",1,0,0.22,2.9,1.73,0.95,0,3,4.3,0.06,184.1,128,3.58,16.2,22.029423,47.184214,1,22.0219471571179,22.0299343532984,47.1748611111115,47.1858306206601,2385936000,8.49578380584717,2385936000,3.25330400466919,"danube"
1351091,NA,"Hungary","Europe","SWBD",1,0,0.19,1.83,1.19,0.26,0,3,1.4,1.148,2.6,103,0.37,408.7,18.533941,47.183084,1,18.5298857964417,18.536930067275,47.182638888889,47.1883601888022,33696000,8.80764102935791,33696000,4.32688760757446,"danube"
1351110,NA,"Hungary","Europe","SWBD",1,0,0.28,2.34,1.25,0.43,0,3,1.5,1.149,4.3,101,0.4,409,18.537746,47.178085,1,18.5283593750008,18.538171657987,47.1759722222223,47.1817431640628,55728000,8.80764102935791,55728000,4.32688760757446,"danube"
1351113,NA,"Hungary","Europe","SWBD",1,0,0.98,8.93,2.55,2.59,0,3,2.6,0.093,321.7,103,0.84,29,18.166941,47.177083,1,18.1619531250008,18.1808528645841,47.1740277777778,47.1944417317709,4169232000,8.80764102935791,4169232000,4.32688760757446,"danube"
1351150,"Mooserboden Reservoir","Austria","Europe","SWBD",2,3298,0.62,3.94,1.41,87,87,2,141,0.464,2170.1,1971,15.18,19.1,12.719691,47.167005,1,12.7080658637155,12.7243576388893,47.1559722222226,47.1680452473963,28124496000,5.57431936264038,28124496000,3.63913702964783,"danube"
1351154,NA,"Hungary","Europe","SWBD",1,0,0.62,3.67,1.31,1.14,0,3,1.8,1.724,7.7,100,0.45,631.3,18.54375,47.165972,1,18.539917534723,18.5504378255216,47.1640277777778,47.1749921332466,99792000,8.80764102935791,99792000,4.32688760757446,"danube"
1351155,NA,"Romania","Europe","SWBD",1,0,0.14,1.88,1.4,0.76,0,3,5.3,0.381,23.1,47,6.41,53.2,27.61786,47.165767,1,27.6127454969617,27.6196023220485,47.1645833333333,47.1703133138021,299376000,7.73811292648315,299376000,3.95316505432129,"danube"
1351165,NA,"Romania","Europe","SWBD",1,0,0.86,7.44,2.27,5.42,0,3,6.3,0.937,67,56,5.32,138.2,27.406095,47.16393,1,27.3930609809027,27.4131819661458,47.1518055555555,47.1695217556423,868320000,7.73811292648315,868320000,3.95316505432129,"danube"
1351182,NA,"Romania","Europe","SWBD",1,0,0.71,5.04,1.69,3.84,0,3,5.4,0.254,175,46,4.08,35.9,27.646937,47.161798,1,27.6443348524304,27.6548095703124,47.1609722222222,47.1802650282118,2.268e+09,7.73811292648315,2.268e+09,3.95316505432129,"danube"
1351241,NA,"Hungary","Europe","SWBD",1,0,0.13,1.49,1.18,0.35,0,3,2.8,0.205,20,105,1.81,62.7,18.141846,47.149595,1,18.1388991970493,18.1425349934905,47.1484722222223,47.1538785807293,259200000,8.80764102935791,259200000,4.32688760757446,"danube"
1351274,NA,"Moldova","Europe","SWBD",1,0,0.65,4.95,1.73,3.05,0,3,4.7,0.409,86.3,58,3.15,74.8,27.982893,47.141164,1,27.9815706380207,27.9943207465278,47.1401388888888,47.1566408962673,1118448000,7.73811292648315,1118448000,3.95316505432129,"danube"
1351277,NA,"Hungary","Europe","SWBD",1,0,0.32,3.86,1.93,0.24,0,3,0.7,0.219,12.6,81,0.09,103.8,20.890804,47.140535,1,20.8882149929468,20.902797580295,47.1390277777782,47.1468877495664,163296000,9.56463623046875,163296000,3.78622055053711,"danube"
1351305,NA,"Hungary","Europe","SWBD",1,0,0.46,3.91,1.62,2.04,0,3,4.4,0.669,35.2,187,3.03,183.6,17.468846,47.135248,1,17.4668983289938,17.4834722222229,47.1273611111113,47.1372195095487,456192000,8.80764102935791,456192000,4.32688760757446,"danube"
1351333,NA,"Austria","Europe","SWBD",1,0,0.21,1.73,1.07,0.6,0,3,2.9,0.554,12.6,233,1.69,93.6,16.21875,47.129692,1,16.2163178168409,16.223318006728,47.1254166666668,47.1304041883682,163296000,6.98797655105591,163296000,4.16627597808838,"danube"
1351367,NA,"Austria","Europe","SWBD",2,3302,0.8,5.36,1.69,90,90,2,112.2,0.601,1733.2,1787,27.96,31,12.061873,47.121504,1,12.0612452528215,12.0874896918406,47.111805555556,47.1239523654518,22462272000,5.57431936264038,22462272000,3.63913702964783,"danube"
1351379,NA,"Austria","Europe","SWBD",1,0,0.47,4.76,1.95,5.62,0,3,11.9,1.324,49.2,1120,23.7,61.7,11.869187,47.11918,1,11.8658436414933,11.8875335015193,47.1084722222226,47.1219341362852,637632000,5.57431936264038,637632000,3.63913702964783,"danube"
1351388,NA,"Hungary","Europe","SWBD",1,0,0.59,3.95,1.44,1.03,0,3,1.7,1.025,11.6,84,0.4,410.8,19.983616,47.117902,1,19.9747536892371,19.9869563802093,47.1123611111113,47.1246902126737,150336000,9.56463623046875,150336000,3.78622055053711,"danube"
1351404,NA,"Hungary","Europe","SWBD",1,0,0.57,6.02,2.24,2.29,0,3,4,0.574,46.2,93,2.32,234.1,18.827042,47.114376,1,18.8066720920147,18.8297167968757,47.1045833333336,47.1169390190974,598752000,9.56463623046875,598752000,3.78622055053711,"danube"
1351410,NA,"Romania","Europe","SWBD",1,0,0.32,5.07,2.55,1.58,0,3,5,0.199,91.8,57,4.51,29.5,27.555424,47.113046,1,27.5302880859375,27.557615017361,47.1104166666666,47.1186813693577,1189728000,7.73811292648315,1189728000,3.95316505432129,"danube"
1351444,NA,"Hungary","Europe","SWBD",1,0,0.62,6.78,2.43,2.36,0,3,3.8,0.515,52.9,101,2.07,209.4,18.804682,47.105015,1,18.7779649522577,18.8066164822056,47.1023611111112,47.116277669271,685584000,9.56463623046875,685584000,3.78622055053711,"danube"
1351511,NA,"Hungary","Europe","SWBD",1,0,0.22,2.06,1.24,0.7,0,3,3.2,0.145,55.9,200,1.95,39.3,17.497545,47.085781,1,17.4942049153653,17.5023556857646,47.0834722222224,47.0889436848959,724464000,8.80764102935791,724464000,4.32688760757446,"danube"
1351514,NA,"Hungary","Europe","SWBD",1,0,0.29,2.29,1.2,0.78,0,3,2.7,0.144,63,203,1.27,39,17.502564,47.08524,1,17.5002208116326,17.5108254665806,47.0834722222224,47.0887299262154,816480000,8.80764102935791,816480000,4.32688760757446,"danube"
1351548,NA,"Hungary","Europe","SWBD",1,0,0.26,3.05,1.69,0.86,0,3,3.3,0.105,94.8,211,2.04,28.4,17.514855,47.076515,1,17.5130428059904,17.5248611111119,47.0687500000001,47.0780476888022,1228608000,8.80764102935791,1228608000,4.32688760757446,"danube"
1351549,NA,"Romania","Europe","SWBD",1,0,0.4,5.05,2.25,2.19,0,3,5.4,0.187,135.4,68,4.93,28.7,27.504767,47.076906,1,27.4800892469618,27.5061008029514,47.0745833333334,47.0794341362847,1754784000,7.73811292648315,1754784000,3.95316505432129,"danube"
1351598,NA,"Hungary","Europe","SWBD",1,0,0.12,1.81,1.5,0.16,0,3,1.4,5.082,0.4,99,0.44,1582.1,18.429328,47.0635,1,18.4233412000875,18.4295833333341,47.0631944444445,47.06922390408,5184000,8.80764102935791,5184000,4.32688760757446,"danube"
1351601,NA,"Hungary","Europe","SWBD",1,0,0.63,4.51,1.6,1.52,0,3,2.4,0.068,258.7,80,0.79,30.1,20.311879,47.063208,1,20.3100153605141,20.3264907158743,47.0620833333337,47.0766512044275,3352752000,9.56463623046875,3352752000,3.78622055053711,"danube"
1351603,NA,"Hungary","Europe","SWBD",1,0,0.1,1.73,1.51,0.15,0,3,1.4,0.071,23.9,81,0.45,31.4,20.302083,47.062847,1,20.2997300211586,20.3094366455074,47.0612500000004,47.063603244358,309744000,9.56463623046875,309744000,3.78622055053711,"danube"
1351614,NA,"Hungary","Europe","SWBD",1,0,0.1,1.65,1.49,0.13,0,3,1.3,5.091,0.3,100,0.4,1585.1,18.43006,47.059829,1,18.4269547526049,18.4323266601569,47.0562500000001,47.0622119140627,3888000,8.80764102935791,3888000,4.32688760757446,"danube"
1351623,NA,"Moldova","Europe","SWBD",1,0,0.32,3.2,1.59,1.36,0,3,4.2,0.387,40.7,66,3.12,83.5,28.15934,47.057434,1,28.1541210937501,28.1623605685763,47.0565277777778,47.0685956488715,527472000,7.73811292648315,527472000,3.95316505432129,"danube"
1351628,NA,"Hungary","Europe","SWBD",1,0,0.42,4.08,1.77,1.28,0,3,3,0.001,14852.5,91,1.43,0.6,18.949029,47.055564,1,18.9461165364593,18.9626388888897,47.0445833333334,47.0574945746529,192488400000,9.56463623046875,192488400000,3.78622055053711,"danube"
1351649,NA,"Moldova","Europe","SWBD",1,0,0.22,2.75,1.64,1.05,0,3,4.7,0.109,112,126,4.41,26,28.273965,47.049835,1,28.2652832031249,28.2756944444445,47.0495833333333,47.0586056857639,1451520000,7.73811292648315,1451520000,3.95316505432129,"danube"
1351688,NA,"Moldova","Europe","SWBD",1,0,0.17,1.73,1.17,0.62,0,3,3.6,0.101,70.7,62,2.72,21.2,28.113247,47.035338,1,28.1082449001736,28.1142065429688,47.0329166666667,47.0378550889756,916272000,7.73811292648315,916272000,3.95316505432129,"danube"
1351708,NA,"Hungary","Europe","SWBD",1,0,0.7,4.27,1.44,1.56,0,3,2.2,5.284,3.4,96,0.65,1653.3,18.46825,47.030148,1,18.4543484157993,18.4698328993063,47.0281944444445,47.0381100802953,44064000,8.80764102935791,44064000,4.32688760757446,"danube"
1351730,NA,"Hungary","Europe","SWBD",1,0,0.14,2.25,1.67,0.25,0,3,1.8,5.31,0.6,98,0.66,1662.7,18.478125,47.022177,1,18.4700539822056,18.4795556640632,47.0206944444446,47.027883029514,7776000,8.80764102935791,7776000,4.32688760757446,"danube"
1351752,NA,"Romania","Europe","SWBD",1,0,0.14,2.48,1.87,0.44,0,3,3.1,0.27,18.7,181,2.21,43.3,27.783654,47.016526,1,27.7753051757811,27.7841501193575,47.0159722222222,47.0247119140625,242352000,7.73811292648315,242352000,3.95316505432129,"danube"
1351766,NA,"Hungary","Europe","SWBD",1,0,0.28,4.01,2.13,0.32,0,3,1.2,5.319,0.7,98,0.22,1666,18.481943,47.010995,1,18.4790760633688,18.4849915907126,47.0093055555557,47.0205476888021,9072000,8.80764102935791,9072000,4.32688760757446,"danube"
1351768,NA,"Hungary","Europe","SWBD",1,0,0.35,4.86,2.32,0.5,0,3,1.4,0.083,69.3,82,0.32,40.2,20.63117,47.010448,1,20.6300027804902,20.6376388888887,46.9951388888894,47.0149972873268,898128000,9.56463623046875,898128000,3.78622055053711,"danube"
1351770,NA,"Romania","Europe","SWBD",1,0,0.23,2.7,1.58,0.55,0,3,2.4,0.09,70.7,111,1.06,26.2,21.774033,47.009764,1,21.7730658637153,21.7849896918402,47.0048611111115,47.0113785807297,916272000,8.49578380584717,916272000,3.25330400466919,"danube"
1351805,NA,"Hungary","Europe","SWBD",1,0,0.2,3.32,2.07,0.29,0,3,1.4,5.389,0.6,98,0.38,1690.8,18.486458,46.998325,1,18.4825103081605,18.4882207573792,46.9965277777778,47.0060061306424,7776000,8.80764102935791,7776000,4.32688760757446,"danube"
1351806,NA,"Austria","Europe","SWBD",1,0,0.17,1.9,1.28,1.76,0,3,10.1,0.496,41,1689,22.97,20.2,13.042483,46.997917,1,13.0394547526045,13.0450314670142,46.9943055555559,47.0013785807297,531360000,5.57431936264038,531360000,3.63913702964783,"danube"
1351818,NA,"Austria","Europe","SWBD",1,0,0.19,1.85,1.19,0.4,0,3,2.1,4.348,1.1,305,0.84,577.2,15.771664,46.994654,1,15.7630608452696,15.7724947102871,46.9933387586806,46.9972292751737,14256000,6.98797655105591,14256000,4.16627597808838,"danube"
1351868,NA,"Romania","Europe","SWBD",1,0,0.22,3.38,2.02,1.2,0,3,5.3,0.483,28.7,321,5.74,77.2,24.196907,46.979298,1,24.1926771375868,24.1977992078993,46.9656944444448,46.9794894748268,371952000,7.28820753097534,371952000,3.43608164787292,"danube"
1351874,NA,"Austria","Europe","SWBD",1,0,0.2,3.17,2.03,1.2,0,3,6.2,0.502,27.8,860,8.08,35.8,15.023958,46.977316,1,15.0160838466225,15.0339878294208,46.9740277777778,46.9787209743924,360288000,6.98797655105591,360288000,4.16627597808838,"danube"
1351897,NA,"Hungary","Europe","SWBD",1,0,0.13,2.92,2.25,0.43,0,3,3.2,0.077,64.3,93,2.32,33.1,18.947428,46.969176,1,18.9397276475702,18.9490228949662,46.9679166666667,46.9788834635417,833328000,9.56463623046875,833328000,3.78622055053711,"danube"
1351902,NA,"Romania","Europe","SWBD",1,0,0.19,1.83,1.18,0.74,0,3,3.8,0.092,92.7,275,3.03,16,23.902104,46.968484,1,23.8971888563368,23.904031575521,46.9651388888893,46.9706458875872,1201392000,7.28820753097534,1201392000,3.43608164787292,"danube"
1351928,NA,"Romania","Europe","SWBD",1,0,0.23,2.41,1.43,0.64,0,3,2.8,0.091,81.8,116,1.55,24.8,21.815246,46.962931,1,21.8047275119356,21.8180502658418,46.9595833333338,46.9636056857643,1060128000,8.49578380584717,1060128000,3.25330400466919,"danube"
1351934,NA,"Hungary","Europe","SWBD",1,0,0.3,2.55,1.32,1.46,0,3,4.9,0.091,185.9,171,4.42,21.8,16.755536,46.961054,1,16.743894178603,16.7572169325093,46.9590277777779,46.9636292860244,2409264000,8.80764102935791,2409264000,4.32688760757446,"danube"
1351945,NA,"Romania","Europe","SWBD",1,0,0.14,2.59,1.96,0.37,0,3,2.6,0.241,17.7,308,1.55,42.3,26.626068,46.95673,1,26.6166745334201,26.6271354166666,46.9554166666667,46.9636032443576,229392000,7.73811292648315,229392000,3.95316505432129,"danube"
1351949,NA,"Romania","Europe","SWBD",1,0,0.26,2.51,1.38,1.06,0,3,4,0.249,49.4,304,3.06,43.6,26.63501,46.954634,1,26.626954752604,26.6377674696179,46.9515277777778,46.9574896918403,640224000,7.73811292648315,640224000,3.95316505432129,"danube"
1351958,NA,"Romania","Europe","SWBD",1,0,0.35,2.77,1.33,1.05,0,3,3,0.316,38.4,290,1.54,55.8,26.664186,46.951539,1,26.655013563368,26.6669391547308,46.9493055555556,46.9552723524305,497664000,7.73811292648315,497664000,3.95316505432129,"danube"
1351960,NA,"Austria","Europe","SWBD",1,0,0.21,1.78,1.11,1.01,0,3,4.9,0.171,68.2,289,4.89,20.2,15.830163,46.951079,1,15.8243501112203,15.8316486952046,46.9476388888889,46.9525919596355,883872000,6.98797655105591,883872000,4.16627597808838,"danube"
1351965,NA,"Romania","Europe","SWBD",1,0,0.19,3.38,2.2,1.14,0,3,6.1,0.395,33.4,280,7.86,70.5,23.976867,46.950161,1,23.9616769748266,23.9774896918403,46.9415277777782,46.9505452473962,432864000,7.28820753097534,432864000,3.43608164787292,"danube"
1351981,NA,"Romania","Europe","SWBD",1,0,0.48,3.64,1.48,2.41,0,3,5,0.267,104.6,326,3.92,37.7,24.442017,46.946007,1,24.4333436414931,24.4438739691841,46.932916666667,46.9463785807297,1355616000,7.28820753097534,1355616000,3.43608164787292,"danube"
1351990,NA,"Romania","Europe","SWBD",1,0,0.14,2.56,1.94,0.62,0,3,4.5,0.084,85.9,160,4.71,20.5,21.920279,46.944597,1,21.9186164008245,21.9247553168402,46.943338758681,46.9516612413198,1113264000,8.49578380584717,1113264000,3.25330400466919,"danube"
1351991,NA,"Romania","Europe","SWBD",1,0,0.18,2.61,1.72,0.72,0,3,3.9,0.822,10.1,216,3.19,148.4,26.808467,46.944621,1,26.7995183648002,26.8086781141493,46.9429166666666,46.9513270399306,130896000,7.73811292648315,130896000,3.95316505432129,"danube"
1351994,NA,"Romania","Europe","SWBD",1,0,0.12,2.04,1.66,0.42,0,3,3.5,0.473,10.3,266,2.97,84.4,26.70852,46.943156,1,26.700206705729,26.708873562283,46.942361111111,46.9470507812499,133488000,7.73811292648315,133488000,3.95316505432129,"danube"
1352003,NA,"Romania","Europe","SWBD",1,0,0.97,7.98,2.29,6.78,0,3,7,56.161,1.4,347,6.37,5247.5,26.254513,46.939519,1,26.2221478949651,26.255550265842,46.9304166666666,46.9425558810763,18144000,7.28820753097534,18144000,3.69462335109711,"danube"
1352010,NA,"Romania","Europe","SWBD",1,0,0.15,1.84,1.33,0.8,0,3,5.3,1.624,5.7,280,6.29,291.7,24.059375,46.938452,1,24.0561165364583,24.0658279079862,46.936805555556,46.9399465603303,73872000,7.28820753097534,73872000,3.43608164787292,"danube"
1352015,NA,"Romania","Europe","SWBD",1,0,0.88,7.05,2.12,5.98,0,3,6.8,1.6,43.2,280,6.17,287.4,24.069966,46.936832,1,24.0684206814236,24.0848038736981,46.9140277777781,46.9380501302087,559872000,7.28820753097534,559872000,3.43608164787292,"danube"
1352017,NA,"Romania","Europe","SWBD",1,0,0.27,2.09,1.13,1.03,0,3,3.8,0.137,87,173,2.6,24.3,27.66051,46.936198,1,27.6560476345485,27.6638522677952,46.9345833333333,46.9408178710937,1127520000,7.73811292648315,1127520000,3.95316505432129,"danube"
1352022,NA,"Romania","Europe","SWBD",1,0,0.13,2.53,1.95,0.65,0,3,4.9,0.13,58.3,291,5.59,21.4,24.107163,46.934843,1,24.106086968316,24.1161903211806,46.9276388888894,46.9355791558164,755568000,7.28820753097534,755568000,3.43608164787292,"danube"
1352036,NA,"Romania","Europe","SWBD",1,0,0.23,2.14,1.25,0.3,0,3,1.3,0.31,11,91,0.29,92.2,21.669315,46.928227,1,21.6677956814235,21.6756549750432,46.9243055555559,46.9312730577261,142560000,8.49578380584717,142560000,3.25330400466919,"danube"
1352040,NA,"Moldova","Europe","SWBD",1,0,0.31,3.11,1.58,1.44,0,3,4.7,0.236,70.6,50,3.93,51.8,28.207527,46.927113,1,28.2067214626737,28.2190277777777,46.9184722222221,46.9291612413195,914976000,7.73811292648315,914976000,3.95316505432129,"danube"
1352046,NA,"Romania","Europe","SWBD",1,0,0.81,5.43,1.7,4.98,0,3,6.2,55.578,1,360,5.16,5170.9,26.213494,46.925602,1,26.1913967556422,26.2147143554687,46.9173611111112,46.9286724175346,12960000,7.28820753097534,12960000,3.43608164787292,"danube"
1352050,NA,"Romania","Europe","SWBD",1,0,0.28,3.17,1.67,0.37,0,3,1.3,0.342,12.4,91,0.28,102.7,21.661569,46.923445,1,21.6602906629773,21.668728298611,46.9223611111116,46.9319316948789,160704000,8.49578380584717,160704000,3.25330400466919,"danube"
1352054,NA,"Hungary","Europe","SWBD",1,0,0.37,2.93,1.35,1.52,0,3,4.1,0.972,18.1,144,2.75,266.7,17.532153,46.922084,1,17.5309724934903,17.5405908203132,46.920138888889,46.9285837131077,234576000,8.80764102935791,234576000,4.32688760757446,"danube"
